"iata_code","lat","long"
"FDO",-34.4532,-58.5896
"LPG",-34.9722,-57.8947
"EPA",-34.6099,-58.6126
"HOS",-37.4447,-70.2225
"GNR",-39.0007,-67.6205
"MDZ",-32.8317,-68.7929
"LGS",-35.4936,-69.5743
"AFA",-34.5883,-68.4039
"CTC",-28.5956,-65.7517
"SDE",-27.76556,-64.31
"IRJ",-29.3816,-66.7958
"TUC",-26.8409,-65.1049
"UAQ",-31.5715,-68.4182
"RCU",-33.0851,-64.2613
"VDR",-31.9452,-65.1463
"VME",-33.7299,-65.3874
"LUQ",-33.2732,-66.3564
"CNQ",-27.4455,-58.7619
"RES",-27.45,-59.0561
"FMA",-26.2127,-58.2281
"IGR",-25.7373,-54.4734
"AOL",-29.6894,-57.1521
"MCS",-30.2719,-57.6402
"PSS",-27.3858,-55.9707
"SLA",-24.856,-65.4862
"JUJ",-24.3928,-65.0978
"ORA",-23.1528,-64.3292
"ELO",-26.3975,-54.5747
"OYA",-29.1058,-59.2189
"RCQ",-29.2103,-59.68
"UZU",-29.7706,-57.9789
"EHL",-41.9432,-71.5323
"CRD",-45.7853,-67.4655
"EQS",-42.908,-71.1395
"REL",-43.2105,-65.2703
"VDM",-40.8692,-63.0004
"PMY",-42.7592,-65.1027
"PUD",-47.7353,-65.9041
"RGA",-53.7777,-67.7494
"RGL",-51.6089,-69.3126
"USH",-54.8433,-68.2958
"ULA",-49.3068,-67.8026
"PMQ",-46.5379,-70.9787
"RZA",-50.0165,-68.5792
"BHI",-38.725,-62.1693
"CSZ",-37.4461,-61.8893
"OVR",-36.89,-60.2166
"GPO",-35.6962,-63.7583
"OYO",-38.3869,-60.3297
"MDQ",-37.9342,-57.5733
"NQN",-38.949,-68.1557
"PEH",-35.8446,-61.8576
"RSA",-36.5883,-64.2757
"BRC",-41.1512,-71.1575
"TDL",-37.2374,-59.2279
"VLG",-37.2354,-57.0292
"CUT",-38.9397,-69.2646
"CPC",-40.0754,-71.1373
"CDJ",-8.34835,-49.3015
"AQA",-21.812,-48.133
"AJU",-10.984,-37.0703
"AFL",-9.86639,-56.105
"ARU",-21.1413,-50.4247
"BEL",-1.37925,-48.4763
"BGX",-31.3905,-54.1122
"PLU",-19.8512,-43.9506
"BFH",-25.4051,-49.232
"BSB",-15.86917,-47.92083
"BAU",-22.345,-49.0538
"BVB",2.84139,-60.69222
"BPG",-15.8613,-52.3889
"CAC",-25.0003,-53.5008
"CNF",-19.62444,-43.97194
"CGR",-20.4687,-54.6725
"XAP",-27.1342,-52.6566
"CLN",-7.32044,-47.4587
"CCM",-28.72444,-49.42139
"CAW",-21.6983,-41.3017
"CMG",-19.01194,-57.67139
"CWB",-25.5285,-49.1758
"CRQ",-17.6523,-39.2531
"CXJ",-29.1971,-51.1875
"CGB",-15.6529,-56.1167
"CZS",-7.59991,-72.7695
"PPB",-22.1751,-51.4246
"MAO",-3.03861,-60.0497
"JCR",-6.23316,-57.7769
"IGU",-25.60028,-54.485
"FLN",-27.67028,-48.5525
"FEN",-3.85493,-32.4233
"FOR",-3.77628,-38.5326
"GIG",-22.81,-43.25056
"GJM",-10.7864,-65.2848
"GYN",-16.632,-49.2207
"GRU",-23.43556,-46.47306
"GUJ",-22.7916,-45.2048
"ATM",-3.25391,-52.254
"ITA",-3.12726,-58.4812
"ITB",-4.24234,-56.0007
"IOS",-14.816,-39.0332
"IPN",-19.4707,-42.4876
"ITR",-18.4447,-49.2134
"IMP",-5.53129,-47.46
"JDF",-21.7915,-43.3868
"JPA",-7.14583,-34.94861
"JOI",-26.2245,-48.7974
"CPV",-7.26992,-35.8964
"VCP",-23.0074,-47.1345
"LAJ",-27.7821,-50.2815
"LIP",-21.664,-49.7305
"LDB",-23.3336,-51.1301
"LAZ",-13.2621,-43.4081
"MAB",-5.36859,-49.138
"MEU",-0.88984,-52.6022
"MGF",-23.47944,-52.01222
"MOC",-16.7069,-43.8189
"PLL",-3.14604,-59.9863
"MCZ",-9.51081,-35.7917
"MCP",0.05066,-51.0722
"MVF",-5.20192,-37.3643
"MNX",-5.81138,-61.2783
"NVT",-26.88,-48.6514
"GEL",-28.2817,-54.1691
"NAT",-5.76806,-35.37611
"OYK",3.85549,-51.7969
"POA",-29.9944,-51.1714
"PHB",-2.89375,-41.732
"POO",-21.843,-46.5679
"PFB",-28.244,-52.3266
"PET",-31.7184,-52.3277
"PNZ",-9.36241,-40.5691
"PNB",-10.7194,-48.3997
"PMG",-22.5496,-55.7026
"PVH",-8.70929,-63.9023
"RBR",-9.86889,-67.89806
"REC",-8.12649,-34.9236
"SDU",-22.9105,-43.1631
"RAO",-21.13639,-47.77667
"SNZ",-22.9324,-43.7191
"SJK",-23.2292,-45.8615
"SLZ",-2.58536,-44.2341
"CGH",-23.62611,-46.65639
"SJP",-20.8166,-49.4065
"SSZ",-23.92806,-46.29972
"SSA",-12.90861,-38.3225
"TMT",-1.4896,-56.3968
"THE",-5.05994,-42.8235
"TFF",-3.38294,-64.7241
"TRQ",-8.15526,-70.7833
"TEC",-24.3178,-50.6516
"TBT",-4.25567,-69.9358
"TUR",-3.78601,-49.7203
"SJL",-0.14835,-66.9855
"PAV",-9.40088,-38.2506
"URG",-29.7822,-57.0382
"UDI",-18.88361,-48.22528
"UBA",-19.76472,-47.96611
"VAG",-21.5901,-45.4733
"BVH",-12.6944,-60.0983
"VIX",-20.25806,-40.28639
"QPS",-21.9846,-47.3348
"ARI",-18.3485,-70.3387
"BBA",-45.9161,-71.6895
"CCH",-46.5833,-71.6874
"CJC",-22.4982,-68.9036
"YAI",-36.5825,-72.0314
"PUQ",-53.0026,-70.8546
"GXQ",-45.5942,-72.1061
"IQQ",-20.5352,-70.1813
"SCL",-33.393,-70.7858
"ANF",-23.4445,-70.4451
"WPR",-53.2537,-70.3192
"FFU",-43.1892,-71.8511
"LSQ",-37.4017,-72.4254
"WPU",-54.9311,-67.6263
"CCP",-36.7727,-73.0631
"IPC",-27.1648,-109.422
"ZOS",-40.6112,-73.061
"VLR",-28.5964,-70.756
"QRC",-34.1737,-70.7757
"TNM",-62.1908,-58.9867
"LSC",-29.9162,-71.1995
"PZS",-38.7668,-72.6371
"PMC",-41.4389,-73.094
"WCH",-42.9328,-72.6991
"ZAL",-39.65,-73.0861
"ATF",-1.21207,-78.5746
"OCC",-0.46289,-76.9868
"CUE",-2.88947,-78.9844
"GPS",-0.45376,-90.2659
"GYE",-2.15742,-79.8836
"LTX",-0.90683,-78.6158
"MRR",-4.37823,-79.941
"XMS",-2.29917,-78.1208
"MCH",-3.2689,-79.9616
"MEC",-0.94608,-80.6788
"PVO",-1.04165,-80.4722
"UIO",-0.12917,-78.3575
"ETR",-3.44199,-79.99696
"SNC",-2.20499,-80.9889
"TPC",-0.12296,-76.3378
"TUA",0.80951,-77.7081
"ASU",-25.24,-57.52
"AYO",-27.37055,-56.85406
"CIO",-23.44236,-57.42725
"ESG",-22.05,-60.62
"PIL",-26.88122,-58.31803
"AXM",4.45278,-75.7664
"PUU",0.50523,-76.5008
"ELB",9.04554,-73.9749
"BGA",7.1265,-73.1848
"BOG",4.70159,-74.1469
"BAQ",10.8896,-74.7808
"BSC",6.20292,-77.3947
"BUN",3.81963,-76.9898
"CUC",7.92757,-72.5115
"CTG",10.4424,-75.513
"CLO",3.54322,-76.3816
"TCO",1.81442,-78.7492
"CZU",9.33274,-75.2856
"EJA",7.02433,-73.8068
"FLA",1.58919,-75.5644
"GIR",4.27624,-74.7967
"GPI",2.57013,-77.8986
"IBE",4.42161,-75.1333
"IPI",0.86192,-77.6718
"APO",7.81196,-76.7164
"MCJ",11.2325,-72.4901
"LET",-4.19355,-69.9432
"EOH",6.22055,-75.59058
"MGN",9.28474,-74.8461
"MTR",8.82374,-75.8258
"MVP",1.25366,-70.2339
"MZL",5.0296,-75.4647
"NVA",2.95015,-75.294
"OCV",8.31506,-73.3583
"OTU",7.01037,-74.7155
"PCR",6.18472,-67.4932
"PEI",4.81267,-75.7395
"PTX",1.85777,-76.0857
"PPN",2.4544,-76.6093
"PSO",1.39625,-77.2915
"PVA",13.3569,-81.3583
"MQU",5.21256,-74.8836
"MDE",6.16454,-75.4231
"RCH",11.5262,-72.926
"SJE",2.57969,-72.6394
"SMR",11.1196,-74.2306
"ADZ",12.5836,-81.7112
"SVI",2.15217,-74.7663
"TME",6.45108,-71.7603
"AUC",7.06888,-70.7369
"UIB",5.69076,-76.6412
"ULQ",4.08836,-76.2351
"VUP",10.435,-73.2495
"VVC",4.16787,-73.6138
"BJO",-22.7733,-64.3129
"CBB",-17.4211,-66.1771
"CCA",-16.97683,-65.14557
"CIJ",-11.0404,-68.783
"LPB",-16.5133,-68.1923
"ORU",-17.9626,-67.0762
"POI",-19.5431,-65.7237
"PSZ",-18.9753,-57.8206
"SBL",-13.7622,-65.4352
"SRE",-19.0071,-65.2887
"TJA",-21.5557,-64.7013
"TDD",-14.8187,-64.918
"VLM",-21.2552,-63.4056
"VVI",-17.6448,-63.1354
"BYC",-21.9609,-63.6517
"PBM",5.45283,-55.1878
"CAY",4.81981,-52.3604
"OYP",3.8976,-51.8041
"AOP",-2.79613,-76.4666
"IBP",-11.4116,-69.4887
"PCL",-8.37794,-74.5743
"CHM",-9.14961,-78.5238
"CIX",-6.78748,-79.8281
"AYP",-13.1548,-74.2044
"ANS",-13.7064,-73.3504
"ATA",-9.34744,-77.5984
"LIM",-12.0219,-77.11431
"JJI",-7.1691,-76.7286
"JAU",-11.7831,-75.4734
"JUL",-15.4671,-70.1582
"ILQ",-17.695,-71.344
"TBP",-3.55253,-80.3814
"YMS",-5.89377,-76.1182
"CHH",-6.20181,-77.8561
"IQT",-3.78474,-73.3088
"AQP",-16.3411,-71.5831
"TRU",-8.08141,-79.1088
"PIO",-13.7449,-76.2203
"TPP",-6.50874,-76.3732
"TCQ",-18.0533,-70.2758
"PEM",-12.6136,-69.2286
"PIU",-5.20575,-80.6164
"TYL",-4.57664,-81.2541
"CUZ",-13.5357,-71.9388
"DZO",-33.3589,-56.4992
"MVD",-34.8384,-56.0308
"STY",-31.4385,-57.9853
"AGV",9.55338,-69.23787
"AAO",9.43023,-64.47073
"BLA",10.11111,-64.69222
"BNS",8.615,-70.21417
"BRM",10.04275,-69.35862
"CBL",8.12216,-63.53696
"CXA",7.62551,-66.1628
"CLZ",8.92466,-67.41709
"CAJ",6.23199,-62.85443
"VCR",10.1756,-70.06522
"CUP",10.66001,-63.26168
"CZE",11.41494,-69.6809
"CUM",10.45033,-64.13047
"EOR",6.73333,-61.58333
"EOZ",7.08333,-69.53333
"GDO",7.23333,-70.8
"GUI",10.57408,-62.31267
"GUQ",9.02694,-69.75515
"HGE",10.46247,-66.09278
"ICC",10.79443,-63.98159
"LSP",11.78078,-70.1515
"LFR",8.23917,-72.27103
"MAR",10.55821,-71.72786
"MRD",8.58208,-71.16104
"PMV",10.9126,-63.9666
"CCS",10.60119,-66.99122
"MUN",9.75453,-63.1474
"PYH",5.61999,-67.6061
"PBL",10.4805,-68.073
"SCI",7.80132,-72.2029
"PZO",8.28853,-62.7604
"PTM",7.56667,-70.1833
"SVZ",7.84083,-72.4397
"SBB",7.80351,-71.16572
"SNV",4.555,-61.15
"STD",7.56538,-72.0351
"SNF",10.2787,-68.7552
"SFD",7.88332,-67.444
"SOM",8.94515,-64.15108
"STB",8.97455,-71.94325
"TUV",9.08899,-62.09417
"TMO",7.24938,-61.52893
"VLN",10.14973,-67.9284
"VLV",9.34048,-70.58406
"VDP",9.22203,-65.99358
"LTM",3.37276,-59.7894
"ANU",17.1367,-61.7927
"BGI",13.0746,-59.4925
"DCF",15.3367,-61.3922
"DOM",15.547,-61.3
"FDF",14.591,-61.0032
"SFG",18.0999,-63.0472
"PTP",16.2653,-61.5318
"GND",12.0042,-61.7862
"STT",18.3373,-64.9734
"STX",17.7019,-64.7986
"BQN",18.4949,-67.1294
"FAJ",18.3089,-65.6619
"SIG",18.4568,-66.0981
"MAZ",18.2557,-67.1485
"PSE",18.0083,-66.563
"SJU",18.4394,-66.0018
"SKB",17.3112,-62.7187
"SLU",14.0202,-60.9929
"UVF",13.7332,-60.9526
"AUA",12.5014,-70.0152
"BON",12.131,-68.2685
"CUR",12.1889,-68.9598
"EUX",17.4965,-62.9794
"SXM",18.041,-63.1089
"AXA",18.2048,-63.0551
"TAB",11.1497,-60.8322
"POS",10.5954,-61.3372
"EIS",18.4448,-64.543
"CIW",12.699,-61.3424
"MQS",12.8879,-61.1802
"SVD",13.15669,-61.14995
"ALA",43.3521,77.0405
"BXH",46.8933,75.005
"TSE",51.0222,71.4669
"DMB",42.8536,71.3036
"FRU",43.0613,74.4776
"OSS",40.609,72.7933
"CIT",42.3642,69.4789
"URA",51.1508,51.5431
"PWQ",52.195,77.0739
"PLX",50.3513,80.2344
"AKX",50.2458,57.2067
"GYD",40.4675,50.0467
"YKS",62.0933,129.771
"MJZ",62.5347,114.039
"BQS",50.4254,127.412
"KHV",48.528,135.188
"PVS",64.3781,-173.243
"GDX",59.911,150.72
"PWE",69.7833,170.597
"PKC",53.1679,158.45399
"UUS",46.8887,142.718
"VVO",43.399,132.148
"HTA",52.0263,113.306
"BTK",56.3706,101.698
"IKT",52.268,104.389
"UUD",51.8078,107.438
"KBP",50.345,30.8947
"DOK",48.0736,37.7397
"DNK",48.3572,35.1006
"SIP",45.0522,33.9751
"IEV",50.40194,30.45194
"LWO",49.8125,23.9561
"ODS",46.4268,30.6765
"LED",59.8003,30.2625
"MMK",68.7817,32.7508
"GME",52.527,31.0167
"VTB",55.1265,30.3496
"KGD",54.89,20.5926
"MHP",53.8645,27.5397
"MSQ",53.8825,28.0307
"ABA",53.74,91.385
"BAX",53.3638,83.5385
"KEJ",55.2701,86.1072
"OMS",54.967,73.3105
"KRR",45.0347,39.1705
"MCX",42.8168,47.6523
"MRV",44.2251,43.0819
"STW",45.1092,42.1128
"ROV",47.49389,39.92472
"AER",43.4499,39.9566
"ASF",46.2833,48.0063
"VOG",48.7825,44.3455
"CEK",55.3058,61.5033
"MQF",53.3931,58.7557
"NJC",60.9493,76.4836
"PEE",57.9145,56.0212
"SGC",61.3437,73.4018
"SVX",56.7431,60.8027
"ASB",37.9868,58.361
"KRW",40.0633,53.0072
"CRZ",39.0833,63.6133
"DYU",38.5433,68.825
"BHK",39.775,64.4833
"SKD",39.7005,66.9838
"TAS",41.2579,69.2812
"BZK",53.2142,34.1764
"SVO",55.9726,37.4146
"KLD",56.8247,35.7577
"VOZ",51.8142,39.2296
"VKO",55.5915,37.2615
"SCW",61.647,50.8451
"KZN",55.6062,49.2787
"REN",51.7958,55.4567
"UFA",54.5575,55.8744
"KUF",53.5049,50.1643
"AMD",23.0772,72.6347
"AKD",20.699,77.0586
"IXU",19.8627,75.3981
"BOM",19.0887,72.8679
"PAB",21.9884,82.111
"BHJ",23.2878,69.6702
"IXG",15.8593,74.6183
"BDQ",22.3362,73.2263
"BHO",23.2875,77.3374
"BHU",21.7522,72.1852
"NMB",20.4344,72.8432
"GUX",24.6547,77.3473
"GOI",15.3808,73.8314
"IDR",22.7218,75.8011
"JLR",23.1778,80.052
"JGA",22.4655,70.0126
"IXY",23.1127,70.1003
"HJR",24.8172,79.9186
"KLH",16.6647,74.2894
"IXK",21.3171,70.2704
"NAG",21.0922,79.0472
"ISK",20.1191,73.9129
"PNQ",18.5821,73.9197
"PBD",21.6487,69.6572
"RAJ",22.3092,70.7795
"RPR",21.1804,81.7388
"SSE",17.628,75.9348
"STV",21.1141,72.7418
"UDR",24.6177,73.8961
"CMB",7.18076,79.8841
"ACJ",8.30149,80.4279
"BTC",7.70576,81.6788
"RML",6.82199,79.8862
"ADP",7.33776,81.62594
"JAF",9.79233,80.0701
"TRR",8.53851,81.1819
"KZC",12.2552,104.564
"PNH",11.5466,104.844
"REP",13.4107,103.813
"TNX",13.5319,106.015
"IXV",28.1753,94.802
"IXA",23.887,91.2404
"AJL",23.8406,92.6197
"IXB",26.6812,88.3286
"BBI",20.2444,85.8178
"CCU",22.6547,88.4467
"COH",26.3305,89.4672
"DBD",23.834,86.4253
"GAY",24.7443,84.9512
"IMF",24.76,93.8967
"IXW",22.8132,86.1688
"JRH",26.7315,94.1755
"IXH",24.3082,92.0072
"IXS",24.9129,92.9787
"IXI",27.2955,94.0976
"DIB",27.4839,95.0169
"MZU",26.1191,85.3137
"PAT",25.5913,85.088
"IXR",23.3143,85.3217
"RRK",22.2567,84.8146
"VTZ",17.7212,83.2245
"ZER",27.5883,93.8281
"CXB",21.4522,91.9639
"CGP",22.2496,91.8133
"IRD",24.1525,89.0494
"JSR",23.1838,89.1608
"RJH",24.4372,88.6165
"SPD",25.7592,88.9089
"ZYL",24.9632,91.8668
"DAC",23.84335,90.39778
"HKG",22.3089,113.915
"AGR",27.1558,77.9609
"IXD",25.4401,81.7339
"ATQ",31.7096,74.7973
"BKB",28.0706,73.2072
"VNS",25.4524,82.8593
"KUU",31.8767,77.1544
"BUP",30.2701,74.7558
"BEK",28.4221,79.4508
"IXC",30.6735,76.7885
"KNU",26.4043,80.4101
"DED",30.1897,78.1803
"DEL",28.5665,77.1031
"GWL",26.2933,78.2278
"HSS",29.1794,75.7553
"JDH",26.2511,73.0489
"JAI",26.8242,75.8122
"JSA",26.8887,70.865
"IXJ",32.6891,74.8374
"KTU",25.1602,75.8456
"LUH",30.8547,75.9526
"IXL",34.1359,77.5465
"LKO",26.7606,80.8893
"IXP",32.23361,75.63444
"PGH",29.0334,79.4737
"SXR",33.9871,74.7742
"TNI",24.5623,80.8549
"LPQ",19.8973,102.161
"PKZ",15.1321,105.781
"ZVK",16.5566,104.76
"NEU",20.4184,104.067
"VTE",17.9883,102.563
"MFM",22.1496,113.592
"BWA",27.50568,83.41629
"JKR",26.7088,85.9224
"KTM",27.6966,85.3591
"PKR",28.2009,83.9821
"SIF",27.1595,84.9801
"BIR",26.4815,87.264
"AGX",10.8237,72.176
"BLR",13.1979,77.7063
"BEP",15.1628,76.8828
"VGA",16.5304,80.7968
"CJB",11.03,77.0434
"COK",10.152,76.4019
"CCJ",11.1368,75.9553
"CDP",14.51,78.77278
"CBD",9.15251,92.8196
"BPM",17.4531,78.4676
"IXM",9.83451,78.0934
"IXE",12.9613,74.8901
"MAA",12.99001,80.1693
"IXZ",11.6412,92.7297
"PNY",11.968,79.812
"RJA",17.1104,81.8182
"SXV",11.7833,78.0656
"TJV",10.7224,79.1016
"TIR",13.6325,79.5433
"TRZ",10.7654,78.7097
"TRV",8.48212,76.9201
"PBH",27.4032,89.4246
"MLE",4.19183,73.5291
"DMK",13.9126,100.607
"KDT",14.102,99.9172
"UTP",12.6799,101.005
"LPT",18.2709,99.5042
"PRH",18.1322,100.165
"HHQ",12.6362,99.9515
"TKH",15.2773,100.296
"PHS",16.7829,100.279
"NAW",6.51992,101.743
"KBV",8.09912,98.9862
"SGZ",7.18656,100.608
"PAN",6.78546,101.154
"USM",9.54779,100.062
"HKT",8.1132,98.3169
"UNN",9.77762,98.5855
"HDY",6.93321,100.393
"TST",7.50874,99.6166
"UTH",17.3864,102.788
"SNO",17.1951,104.119
"PXR",14.8683,103.498
"LOE",17.4391,101.722
"DAD",16.0439,108.199
"HAN",21.2212,105.807
"NHA",12.2275,109.192
"HUI",16.4015,107.703
"PQC",10.1698,103.9931
"SGN",10.8188,106.652
"VBA",19.7692,94.0261
"NYU",21.1788,94.9302
"HEH",20.747,96.792
"HOX",24.8996,94.914
"KET",21.3016,99.636
"KYP",19.4264,93.5348
"LSH",22.9779,97.7522
"MDL",21.7022,95.9779
"MGZ",12.4398,98.6215
"MYT",25.3836,97.3519
"MOE",23.0925,96.6453
"MOG",20.5168,99.2568
"NMS",20.8905,97.7359
"PAA",16.8937,97.6746
"PBU",27.3299,97.4263
"PRU",18.8245,95.266
"AKY",20.1327,92.8726
"SNW",18.4607,94.3001
"THL",20.4838,99.9354
"RGN",16.9073,96.1332
"UPG",-5.06163,119.554
"BIK",-1.19002,136.108
"NBX",-3.36818,135.496
"TIM",-4.52828,136.88699
"DJJ",-2.57695,140.51601
"WMX",-4.10251,138.957
"MKQ",-8.52029,140.418
"GTO",0.63712,122.85
"PLW",-0.91854,119.91
"MDC",1.54926,124.926
"PSJ",-1.41675,120.658
"OTI",2.04599,128.325
"TTE",0.83141,127.381
"LUW",-1.03892,122.772
"AMQ",-3.71026,128.089
"FKQ",-2.92019,132.267
"KNG",-3.64452,133.696
"BXB",-2.53224,133.439
"MKW",-0.89183,134.049
"SOQ",-0.894,131.287
"BTU",3.12385,113.02
"KCH",1.4847,110.347
"LMN",4.8083,115.01
"MUR",4.17898,114.329
"MYY",4.32201,113.987
"SBW",2.2616,111.985
"LDU",5.03225,118.324
"BKI",5.93721,116.051
"LBU",5.30068,115.25
"TWU",4.32016,118.128
"BWN",4.9442,114.928
"PKU",0.46079,101.445
"DUM",1.60919,101.434
"CGK",-6.12557,106.656
"GNS",1.16638,97.7047
"AEG",1.4001,99.4305
"PDG",-0.78692,100.281
"MES",3.55917,98.67111
"FLZ",1.55594,98.8889
"NPO",-0.34887,111.748
"KTG",-1.81664,109.963
"PNK",-0.15071,109.404
"DJB",-1.63802,103.644
"BKS",-3.8637,102.339
"PLM",-2.89825,104.7
"RGT",-0.35281,102.335
"LSX",5.06951,97.2592
"BTJ",5.52287,95.42064
"AOR",6.18967,100.398
"BWH",5.46592,100.391
"KBR",6.16685,102.293
"KUA",3.77539,103.209
"KTE",4.53722,103.427
"IPH",4.56797,101.092
"JHB",1.64131,103.67
"KUL",2.74558,101.71
"LGK",6.32973,99.7287
"MKZ",2.26336,102.252
"TGG",5.38264,103.103
"PEN",5.29714,100.277
"UAI",-9.30331,125.287
"DIL",-8.5464,125.526
"BCH",-8.48903,126.401
"QPG",1.36042,103.91
"TGA",1.38726,103.709
"XSP",1.41695,103.868
"SIN",1.35019,103.994
"ACF",-27.5703,153.008
"ABM",-10.9508,142.459
"ASP",-23.8067,133.90199
"BNE",-27.3842,153.117
"OOL",-28.1644,153.505
"CNS",-16.8858,145.755
"CTL",-26.4133,146.26199
"ISA",-20.6639,139.489
"MCY",-26.6033,153.091
"MKY",-21.1717,149.17999
"PPP",-20.495,148.552
"ROK",-23.3819,150.47501
"TSV",-19.2525,146.765
"WEI",-12.6786,141.925
"AVV",-38.0394,144.46899
"ABX",-36.0678,146.95799
"MEB",-37.7281,144.90199
"HBA",-42.8361,147.50999
"LST",-41.5453,147.214
"MBW",-37.9758,145.102
"MEL",-37.6733,144.843
"ADL",-34.945,138.53101
"JAD",-32.0975,115.881
"KTA",-20.7122,116.773
"KGI",-30.7894,121.462
"KNX",-15.7781,128.70799
"LEA",-22.2356,114.089
"PHE",-20.3778,118.626
"PER",-31.9403,115.967
"UMR",-31.1442,136.817
"XCH",-10.4506,105.69
"BWU",-33.9244,150.98801
"CBR",-35.3069,149.19501
"CFS",-30.3206,153.116
"CDU",-34.0403,150.687
"DBO",-32.2167,148.575
"NLK",-29.0416,167.939
"XRH",-33.6006,150.78101
"SYD",-33.9461,151.177
"TMW",-31.0839,150.847
"WGA",-35.1653,147.466
"PEK",40.0801,116.585
"HLD",49.205,119.825
"TSN",39.1244,117.346
"TYN",37.7469,112.628
"CAN",23.3924,113.299
"CSX",28.1892,113.22
"KWL",25.2181,110.039
"NNG",22.6083,108.172
"SZX",22.6393,113.811
"CGO",34.5197,113.841
"WUH",30.7838,114.208
"FNJ",39.2241,125.67
"LHW",36.5152,103.62
"XIY",34.4471,108.752
"ULN",47.8431,106.767
"JHG",21.9739,100.76
"KMG",25.10194,102.92917
"XMN",24.544,118.128
"KHN",28.865,115.9
"FOC",25.9351,119.663
"HGH",30.2295,120.434
"NGB",29.8267,121.462
"NKG",31.742,118.862
"HFE",31.78,117.298
"TAO",36.2661,120.374
"SHA",31.1979,121.336
"YNT",37.4017,121.372
"CKG",29.7192,106.642
"KWE",26.5385,106.801
"CTU",30.5785,103.947
"XIC",27.9891,102.184
"KHG",39.5429,76.02
"HTN",37.0385,79.8649
"URC",43.9071,87.4742
"HRB",45.6234,126.25
"MDG",44.5241,129.569
"DLC",38.9657,121.539
"PVG",31.1434,121.805
"TOD",2.81818,104.16
"SZB",3.13058,101.549
"NTQ",37.2931,136.96201
"HBE",30.9177,29.6964
"BTI",70.134,-143.582
"LUR",68.8751,-166.11
"PIZ",69.7329,-163.005
"ITO",19.7214,-155.048
"ORL",28.5455,-81.3329
"BTT",66.9139,-151.52901
"UTO",65.9928,-153.70399
"FYU",66.5715,-145.25
"SVW",61.0974,-155.57401
"FRN",61.2664,-149.653
"TLJ",62.8944,-155.977
"CZF",61.7803,-166.039
"BED",42.47,-71.289
"SNP",57.1673,-170.22
"EHM",58.6464,-162.063
"STG",56.5783,-169.662
"ILI",59.7544,-154.911
"PTU",59.0114,-161.82001
"BMX",59.3612,-155.259
"OSC",44.4516,-83.3941
"OAR",36.6819,-121.762
"MHR",38.5539,-121.298
"BYS",35.2805,-116.63
"FSM",35.3366,-94.3674
"MRI",61.2135,-149.84399
"GNT",35.1673,-107.902
"PNC",36.732,-97.0998
"SVN",32.01,-81.1457
"GFK",47.9493,-97.1761
"PBF",34.1731,-91.9356
"NSE",30.7242,-87.0219
"HNM",20.7956,-156.01401
"PRC",34.6545,-112.42
"TTN",40.2767,-74.8135
"BOS",42.3643,-71.0052
"SUU",38.2627,-121.927
"RME",43.2338,-75.407
"ENV",40.7187,-114.031
"BFM",30.6268,-88.0681
"OAK",37.7213,-122.221
"OMA",41.3032,-95.8941
"OGG",20.8986,-156.42999
"ICT",37.6499,-97.4331
"MCI",39.2976,-94.7139
"MSN",43.1399,-89.3375
"DLG",59.0447,-158.505
"HRO",36.2615,-93.1547
"PHX",33.4343,-112.012
"BGR",44.8074,-68.8281
"FXE",26.1973,-80.1707
"GGG",32.384,-94.7115
"AND",34.4946,-82.7094
"GEG",47.6199,-117.534
"HWO",26.0012,-80.2407
"SFO",37.619,-122.375
"CTB",48.6084,-112.376
"ARA",30.0378,-91.8839
"GNV",29.6901,-82.2718
"MEM",35.0424,-89.9767
"DUG",31.469,-109.604
"BIG",63.9945,-145.722
"CNW",31.6378,-97.0741
"ANN",55.0424,-131.57201
"CAR",46.8715,-68.0179
"LRF",34.9169,-92.1497
"HUA",34.6787,-86.6848
"POB",35.1709,-79.0145
"DHT",36.0226,-102.547
"DLF",29.3595,-100.778
"LAX",33.9425,-118.408
"ANB",33.5882,-85.8581
"CLE",41.4117,-81.8498
"DOV",39.1295,-75.466
"CVG",39.0488,-84.6678
"FME",39.0854,-76.7594
"HON",44.3852,-98.2285
"JNU",58.355,-134.576
"LFT",30.2053,-91.9876
"EWR",40.6925,-74.1687
"BOI",43.5644,-116.223
"INS",36.5872,-115.673
"GCK",37.9275,-100.724
"MOT",48.2594,-101.28
"HHI",21.4835,-158.03999
"MXF",32.3829,-86.3658
"DAL",32.8471,-96.8518
"FCS",38.6784,-104.757
"HLN",46.6068,-111.983
"NKX",32.8684,-117.143
"LUF",33.535,-112.383
"HHR",33.9228,-118.335
"HUL",46.1231,-67.7921
"END",36.3392,-97.9165
"NTD",34.1203,-119.121
"EDW",34.9054,-117.884
"LCH",30.1261,-93.2233
"KOA",19.73878,-156.0456
"MYR",33.6797,-78.9283
"NLC",36.333,-119.952
"ACK",41.2531,-70.0602
"FAF",37.1325,-76.6088
"HOP",36.6686,-87.4962
"DCA",38.8521,-77.0377
"NHK",38.286,-76.4118
"PSX",28.7275,-96.251
"BYH",35.9643,-89.944
"ACY",39.4576,-74.5772
"TIK",35.4147,-97.3866
"ECG",36.2606,-76.1746
"PUB",38.2891,-104.497
"PQI",46.689,-68.0448
"GRF",47.0792,-122.581
"ADQ",57.75,-152.494
"UPP",20.2653,-155.86
